id,geometry
504,"POLYGON ((-87.87355776593722 41.7444478591048, -87.88187730550987 41.739644570693, -87.88187730550987 41.73003799386939, -87.87355776593722 41.72523470545759, -87.86523822636457 41.73003799386939, -87.86523822636457 41.739644570693, -87.87355776593722 41.7444478591048))"
505,"POLYGON ((-87.85691868679191 41.7444478591048, -87.86523822636457 41.739644570693, -87.86523822636457 41.73003799386939, -87.85691868679191 41.72523470545759, -87.84859914721926 41.73003799386939, -87.84859914721926 41.739644570693, -87.85691868679191 41.7444478591048))"
506,"POLYGON ((-87.84027960764661 41.7444478591048, -87.84859914721926 41.739644570693, -87.84859914721926 41.73003799386939, -87.84027960764661 41.72523470545759, -87.83196006807395 41.73003799386939, -87.83196006807395 41.739644570693, -87.84027960764661 41.7444478591048))"
507,"POLYGON ((-87.8236405285013 41.7444478591048, -87.83196006807395 41.739644570693, -87.83196006807395 41.73003799386939, -87.8236405285013 41.72523470545759, -87.81532098892865 41.73003799386939, -87.81532098892865 41.739644570693, -87.8236405285013 41.7444478591048))"
508,"POLYGON ((-87.80700144935599 41.7444478591048, -87.81532098892865 41.739644570693, -87.81532098892865 41.73003799386939, -87.80700144935599 41.72523470545759, -87.79868190978334 41.73003799386939, -87.79868190978334 41.739644570693, -87.80700144935599 41.7444478591048))"
509,"POLYGON ((-87.79036237021069 41.7444478591048, -87.79868190978334 41.739644570693, -87.79868190978334 41.73003799386939, -87.79036237021069 41.72523470545759, -87.78204283063803 41.73003799386939, -87.78204283063803 41.739644570693, -87.79036237021069 41.7444478591048))"
510,"POLYGON ((-87.77372329106538 41.7444478591048, -87.78204283063803 41.739644570693, -87.78204283063803 41.73003799386939, -87.77372329106538 41.72523470545759, -87.76540375149273 41.73003799386939, -87.76540375149273 41.739644570693, -87.77372329106538 41.7444478591048))"
511,"POLYGON ((-87.75708421192007 41.7444478591048, -87.76540375149273 41.739644570693, -87.76540375149273 41.73003799386939, -87.75708421192007 41.72523470545759, -87.74876467234742 41.73003799386939, -87.74876467234742 41.739644570693, -87.75708421192007 41.7444478591048))"
512,"POLYGON ((-87.74044513277477 41.7444478591048, -87.74876467234742 41.739644570693, -87.74876467234742 41.73003799386939, -87.74044513277477 41.72523470545759, -87.73212559320211 41.73003799386939, -87.73212559320211 41.739644570693, -87.74044513277477 41.7444478591048))"
513,"POLYGON ((-87.72380605362946 41.7444478591048, -87.73212559320211 41.739644570693, -87.73212559320211 41.73003799386939, -87.72380605362946 41.72523470545759, -87.71548651405681 41.73003799386939, -87.71548651405681 41.739644570693, -87.72380605362946 41.7444478591048))"
514,"POLYGON ((-87.70716697448415 41.7444478591048, -87.71548651405681 41.739644570693, -87.71548651405681 41.73003799386939, -87.70716697448415 41.72523470545759, -87.6988474349115 41.73003799386939, -87.6988474349115 41.739644570693, -87.70716697448415 41.7444478591048))"
515,"POLYGON ((-87.69052789533885 41.7444478591048, -87.6988474349115 41.739644570693, -87.6988474349115 41.73003799386939, -87.69052789533885 41.72523470545759, -87.68220835576619 41.73003799386939, -87.68220835576619 41.739644570693, -87.69052789533885 41.7444478591048))"
516,"POLYGON ((-87.67388881619354 41.7444478591048, -87.68220835576619 41.739644570693, -87.68220835576619 41.73003799386939, -87.67388881619354 41.72523470545759, -87.66556927662089 41.73003799386939, -87.66556927662089 41.739644570693, -87.67388881619354 41.7444478591048))"
517,"POLYGON ((-87.65724973704823 41.7444478591048, -87.66556927662089 41.739644570693, -87.66556927662089 41.73003799386939, -87.65724973704823 41.72523470545759, -87.64893019747558 41.73003799386939, -87.64893019747558 41.739644570693, -87.65724973704823 41.7444478591048))"
518,"POLYGON ((-87.64061065790293 41.7444478591048, -87.64893019747558 41.739644570693, -87.64893019747558 41.73003799386939, -87.64061065790293 41.72523470545759, -87.63229111833027 41.73003799386939, -87.63229111833027 41.739644570693, -87.64061065790293 41.7444478591048))"
519,"POLYGON ((-87.62397157875762 41.7444478591048, -87.63229111833027 41.739644570693, -87.63229111833027 41.73003799386939, -87.62397157875762 41.72523470545759, -87.61565203918497 41.73003799386939, -87.61565203918497 41.739644570693, -87.62397157875762 41.7444478591048))"
520,"POLYGON ((-87.60733249961231 41.7444478591048, -87.61565203918497 41.739644570693, -87.61565203918497 41.73003799386939, -87.60733249961231 41.72523470545759, -87.59901296003966 41.73003799386939, -87.59901296003966 41.739644570693, -87.60733249961231 41.7444478591048))"
521,"POLYGON ((-87.59069342046701 41.7444478591048, -87.59901296003966 41.739644570693, -87.59901296003966 41.73003799386939, -87.59069342046701 41.72523470545759, -87.58237388089435 41.73003799386939, -87.58237388089435 41.739644570693, -87.59069342046701 41.7444478591048))"
522,"POLYGON ((-87.5740543413217 41.7444478591048, -87.58237388089435 41.739644570693, -87.58237388089435 41.73003799386939, -87.5740543413217 41.72523470545759, -87.56573480174904 41.73003799386939, -87.56573480174904 41.739644570693, -87.5740543413217 41.7444478591048))"
523,"POLYGON ((-87.55741526217639 41.7444478591048, -87.56573480174904 41.739644570693, -87.56573480174904 41.73003799386939, -87.55741526217639 41.72523470545759, -87.54909572260374 41.73003799386939, -87.54909572260374 41.739644570693, -87.55741526217639 41.7444478591048))"
524,"POLYGON ((-87.54077618303108 41.7444478591048, -87.54909572260374 41.739644570693, -87.54909572260374 41.73003799386939, -87.54077618303108 41.72523470545759, -87.53245664345843 41.73003799386939, -87.53245664345843 41.739644570693, -87.54077618303108 41.7444478591048))"
525,"POLYGON ((-87.9317945429458 41.7300379938694, -87.94011408251845 41.72523470545759, -87.94011408251845 41.71562812863398, -87.9317945429458 41.71082484022218, -87.92347500337314 41.71562812863398, -87.92347500337314 41.72523470545759, -87.9317945429458 41.7300379938694))"
526,"POLYGON ((-87.91515546380049 41.7300379938694, -87.92347500337314 41.72523470545759, -87.92347500337314 41.71562812863398, -87.91515546380049 41.71082484022218, -87.90683592422783 41.71562812863398, -87.90683592422783 41.72523470545759, -87.91515546380049 41.7300379938694))"
527,"POLYGON ((-87.89851638465518 41.7300379938694, -87.90683592422783 41.72523470545759, -87.90683592422783 41.71562812863398, -87.89851638465518 41.71082484022218, -87.89019684508253 41.71562812863398, -87.89019684508253 41.72523470545759, -87.89851638465518 41.7300379938694))"
528,"POLYGON ((-87.88187730550987 41.7300379938694, -87.89019684508253 41.72523470545759, -87.89019684508253 41.71562812863398, -87.88187730550987 41.71082484022218, -87.87355776593722 41.71562812863398, -87.87355776593722 41.72523470545759, -87.88187730550987 41.7300379938694))"
529,"POLYGON ((-87.86523822636457 41.7300379938694, -87.87355776593722 41.72523470545759, -87.87355776593722 41.71562812863398, -87.86523822636457 41.71082484022218, -87.85691868679191 41.71562812863398, -87.85691868679191 41.72523470545759, -87.86523822636457 41.7300379938694))"
530,"POLYGON ((-87.84859914721926 41.7300379938694, -87.85691868679191 41.72523470545759, -87.85691868679191 41.71562812863398, -87.84859914721926 41.71082484022218, -87.84027960764661 41.71562812863398, -87.84027960764661 41.72523470545759, -87.84859914721926 41.7300379938694))"
531,"POLYGON ((-87.83196006807395 41.7300379938694, -87.84027960764661 41.72523470545759, -87.84027960764661 41.71562812863398, -87.83196006807395 41.71082484022218, -87.8236405285013 41.71562812863398, -87.8236405285013 41.72523470545759, -87.83196006807395 41.7300379938694))"
532,"POLYGON ((-87.81532098892865 41.7300379938694, -87.8236405285013 41.72523470545759, -87.8236405285013 41.71562812863398, -87.81532098892865 41.71082484022218, -87.80700144935599 41.71562812863398, -87.80700144935599 41.72523470545759, -87.81532098892865 41.7300379938694))"
533,"POLYGON ((-87.79868190978334 41.7300379938694, -87.80700144935599 41.72523470545759, -87.80700144935599 41.71562812863398, -87.79868190978334 41.71082484022218, -87.79036237021069 41.71562812863398, -87.79036237021069 41.72523470545759, -87.79868190978334 41.7300379938694))"
534,"POLYGON ((-87.78204283063803 41.7300379938694, -87.79036237021069 41.72523470545759, -87.79036237021069 41.71562812863398, -87.78204283063803 41.71082484022218, -87.77372329106538 41.71562812863398, -87.77372329106538 41.72523470545759, -87.78204283063803 41.7300379938694))"
535,"POLYGON ((-87.76540375149273 41.7300379938694, -87.77372329106538 41.72523470545759, -87.77372329106538 41.71562812863398, -87.76540375149273 41.71082484022218, -87.75708421192007 41.71562812863398, -87.75708421192007 41.72523470545759, -87.76540375149273 41.7300379938694))"
536,"POLYGON ((-87.74876467234742 41.7300379938694, -87.75708421192007 41.72523470545759, -87.75708421192007 41.71562812863398, -87.74876467234742 41.71082484022218, -87.74044513277477 41.71562812863398, -87.74044513277477 41.72523470545759, -87.74876467234742 41.7300379938694))"
537,"POLYGON ((-87.73212559320211 41.7300379938694, -87.74044513277477 41.72523470545759, -87.74044513277477 41.71562812863398, -87.73212559320211 41.71082484022218, -87.72380605362946 41.71562812863398, -87.72380605362946 41.72523470545759, -87.73212559320211 41.7300379938694))"
538,"POLYGON ((-87.71548651405681 41.7300379938694, -87.72380605362946 41.72523470545759, -87.72380605362946 41.71562812863398, -87.71548651405681 41.71082484022218, -87.70716697448415 41.71562812863398, -87.70716697448415 41.72523470545759, -87.71548651405681 41.7300379938694))"
539,"POLYGON ((-87.6988474349115 41.7300379938694, -87.70716697448415 41.72523470545759, -87.70716697448415 41.71562812863398, -87.6988474349115 41.71082484022218, -87.69052789533885 41.71562812863398, -87.69052789533885 41.72523470545759, -87.6988474349115 41.7300379938694))"
540,"POLYGON ((-87.68220835576619 41.7300379938694, -87.69052789533885 41.72523470545759, -87.69052789533885 41.71562812863398, -87.68220835576619 41.71082484022218, -87.67388881619354 41.71562812863398, -87.67388881619354 41.72523470545759, -87.68220835576619 41.7300379938694))"
541,"POLYGON ((-87.66556927662089 41.7300379938694, -87.67388881619354 41.72523470545759, -87.67388881619354 41.71562812863398, -87.66556927662089 41.71082484022218, -87.65724973704823 41.71562812863398, -87.65724973704823 41.72523470545759, -87.66556927662089 41.7300379938694))"
542,"POLYGON ((-87.64893019747558 41.7300379938694, -87.65724973704823 41.72523470545759, -87.65724973704823 41.71562812863398, -87.64893019747558 41.71082484022218, -87.64061065790293 41.71562812863398, -87.64061065790293 41.72523470545759, -87.64893019747558 41.7300379938694))"
543,"POLYGON ((-87.63229111833027 41.7300379938694, -87.64061065790293 41.72523470545759, -87.64061065790293 41.71562812863398, -87.63229111833027 41.71082484022218, -87.62397157875762 41.71562812863398, -87.62397157875762 41.72523470545759, -87.63229111833027 41.7300379938694))"
544,"POLYGON ((-87.61565203918497 41.7300379938694, -87.62397157875762 41.72523470545759, -87.62397157875762 41.71562812863398, -87.61565203918497 41.71082484022218, -87.60733249961231 41.71562812863398, -87.60733249961231 41.72523470545759, -87.61565203918497 41.7300379938694))"
545,"POLYGON ((-87.59901296003966 41.7300379938694, -87.60733249961231 41.72523470545759, -87.60733249961231 41.71562812863398, -87.59901296003966 41.71082484022218, -87.59069342046701 41.71562812863398, -87.59069342046701 41.72523470545759, -87.59901296003966 41.7300379938694))"
546,"POLYGON ((-87.58237388089435 41.7300379938694, -87.59069342046701 41.72523470545759, -87.59069342046701 41.71562812863398, -87.58237388089435 41.71082484022218, -87.5740543413217 41.71562812863398, -87.5740543413217 41.72523470545759, -87.58237388089435 41.7300379938694))"
547,"POLYGON ((-87.56573480174904 41.7300379938694, -87.5740543413217 41.72523470545759, -87.5740543413217 41.71562812863398, -87.56573480174904 41.71082484022218, -87.55741526217639 41.71562812863398, -87.55741526217639 41.72523470545759, -87.56573480174904 41.7300379938694))"
548,"POLYGON ((-87.54909572260374 41.7300379938694, -87.55741526217639 41.72523470545759, -87.55741526217639 41.71562812863398, -87.54909572260374 41.71082484022218, -87.54077618303108 41.71562812863398, -87.54077618303108 41.72523470545759, -87.54909572260374 41.7300379938694))"
549,"POLYGON ((-87.53245664345843 41.7300379938694, -87.54077618303108 41.72523470545759, -87.54077618303108 41.71562812863398, -87.53245664345843 41.71082484022218, -87.52413710388578 41.71562812863398, -87.52413710388578 41.72523470545759, -87.53245664345843 41.7300379938694))"
550,"POLYGON ((-87.94011408251845 41.71562812863398, -87.9484336220911 41.71082484022218, -87.9484336220911 41.70121826339857, -87.94011408251845 41.69641497498677, -87.9317945429458 41.70121826339857, -87.9317945429458 41.71082484022218, -87.94011408251845 41.71562812863398))"
551,"POLYGON ((-87.92347500337314 41.71562812863398, -87.9317945429458 41.71082484022218, -87.9317945429458 41.70121826339857, -87.92347500337314 41.69641497498677, -87.91515546380049 41.70121826339857, -87.91515546380049 41.71082484022218, -87.92347500337314 41.71562812863398))"
552,"POLYGON ((-87.90683592422783 41.71562812863398, -87.91515546380049 41.71082484022218, -87.91515546380049 41.70121826339857, -87.90683592422783 41.69641497498677, -87.89851638465518 41.70121826339857, -87.89851638465518 41.71082484022218, -87.90683592422783 41.71562812863398))"
553,"POLYGON ((-87.89019684508253 41.71562812863398, -87.89851638465518 41.71082484022218, -87.89851638465518 41.70121826339857, -87.89019684508253 41.69641497498677, -87.88187730550987 41.70121826339857, -87.88187730550987 41.71082484022218, -87.89019684508253 41.71562812863398))"
554,"POLYGON ((-87.87355776593722 41.71562812863398, -87.88187730550987 41.71082484022218, -87.88187730550987 41.70121826339857, -87.87355776593722 41.69641497498677, -87.86523822636457 41.70121826339857, -87.86523822636457 41.71082484022218, -87.87355776593722 41.71562812863398))"
555,"POLYGON ((-87.85691868679191 41.71562812863398, -87.86523822636457 41.71082484022218, -87.86523822636457 41.70121826339857, -87.85691868679191 41.69641497498677, -87.84859914721926 41.70121826339857, -87.84859914721926 41.71082484022218, -87.85691868679191 41.71562812863398))"
556,"POLYGON ((-87.84027960764661 41.71562812863398, -87.84859914721926 41.71082484022218, -87.84859914721926 41.70121826339857, -87.84027960764661 41.69641497498677, -87.83196006807395 41.70121826339857, -87.83196006807395 41.71082484022218, -87.84027960764661 41.71562812863398))"
557,"POLYGON ((-87.8236405285013 41.71562812863398, -87.83196006807395 41.71082484022218, -87.83196006807395 41.70121826339857, -87.8236405285013 41.69641497498677, -87.81532098892865 41.70121826339857, -87.81532098892865 41.71082484022218, -87.8236405285013 41.71562812863398))"
558,"POLYGON ((-87.80700144935599 41.71562812863398, -87.81532098892865 41.71082484022218, -87.81532098892865 41.70121826339857, -87.80700144935599 41.69641497498677, -87.79868190978334 41.70121826339857, -87.79868190978334 41.71082484022218, -87.80700144935599 41.71562812863398))"
559,"POLYGON ((-87.79036237021069 41.71562812863398, -87.79868190978334 41.71082484022218, -87.79868190978334 41.70121826339857, -87.79036237021069 41.69641497498677, -87.78204283063803 41.70121826339857, -87.78204283063803 41.71082484022218, -87.79036237021069 41.71562812863398))"
560,"POLYGON ((-87.77372329106538 41.71562812863398, -87.78204283063803 41.71082484022218, -87.78204283063803 41.70121826339857, -87.77372329106538 41.69641497498677, -87.76540375149273 41.70121826339857, -87.76540375149273 41.71082484022218, -87.77372329106538 41.71562812863398))"
561,"POLYGON ((-87.75708421192007 41.71562812863398, -87.76540375149273 41.71082484022218, -87.76540375149273 41.70121826339857, -87.75708421192007 41.69641497498677, -87.74876467234742 41.70121826339857, -87.74876467234742 41.71082484022218, -87.75708421192007 41.71562812863398))"
562,"POLYGON ((-87.74044513277477 41.71562812863398, -87.74876467234742 41.71082484022218, -87.74876467234742 41.70121826339857, -87.74044513277477 41.69641497498677, -87.73212559320211 41.70121826339857, -87.73212559320211 41.71082484022218, -87.74044513277477 41.71562812863398))"
563,"POLYGON ((-87.72380605362946 41.71562812863398, -87.73212559320211 41.71082484022218, -87.73212559320211 41.70121826339857, -87.72380605362946 41.69641497498677, -87.71548651405681 41.70121826339857, -87.71548651405681 41.71082484022218, -87.72380605362946 41.71562812863398))"
564,"POLYGON ((-87.70716697448415 41.71562812863398, -87.71548651405681 41.71082484022218, -87.71548651405681 41.70121826339857, -87.70716697448415 41.69641497498677, -87.6988474349115 41.70121826339857, -87.6988474349115 41.71082484022218, -87.70716697448415 41.71562812863398))"
565,"POLYGON ((-87.69052789533885 41.71562812863398, -87.6988474349115 41.71082484022218, -87.6988474349115 41.70121826339857, -87.69052789533885 41.69641497498677, -87.68220835576619 41.70121826339857, -87.68220835576619 41.71082484022218, -87.69052789533885 41.71562812863398))"
566,"POLYGON ((-87.67388881619354 41.71562812863398, -87.68220835576619 41.71082484022218, -87.68220835576619 41.70121826339857, -87.67388881619354 41.69641497498677, -87.66556927662089 41.70121826339857, -87.66556927662089 41.71082484022218, -87.67388881619354 41.71562812863398))"
567,"POLYGON ((-87.65724973704823 41.71562812863398, -87.66556927662089 41.71082484022218, -87.66556927662089 41.70121826339857, -87.65724973704823 41.69641497498677, -87.64893019747558 41.70121826339857, -87.64893019747558 41.71082484022218, -87.65724973704823 41.71562812863398))"
568,"POLYGON ((-87.64061065790293 41.71562812863398, -87.64893019747558 41.71082484022218, -87.64893019747558 41.70121826339857, -87.64061065790293 41.69641497498677, -87.63229111833027 41.70121826339857, -87.63229111833027 41.71082484022218, -87.64061065790293 41.71562812863398))"
569,"POLYGON ((-87.62397157875762 41.71562812863398, -87.63229111833027 41.71082484022218, -87.63229111833027 41.70121826339857, -87.62397157875762 41.69641497498677, -87.61565203918497 41.70121826339857, -87.61565203918497 41.71082484022218, -87.62397157875762 41.71562812863398))"
570,"POLYGON ((-87.60733249961231 41.71562812863398, -87.61565203918497 41.71082484022218, -87.61565203918497 41.70121826339857, -87.60733249961231 41.69641497498677, -87.59901296003966 41.70121826339857, -87.59901296003966 41.71082484022218, -87.60733249961231 41.71562812863398))"
571,"POLYGON ((-87.59069342046701 41.71562812863398, -87.59901296003966 41.71082484022218, -87.59901296003966 41.70121826339857, -87.59069342046701 41.69641497498677, -87.58237388089435 41.70121826339857, -87.58237388089435 41.71082484022218, -87.59069342046701 41.71562812863398))"
572,"POLYGON ((-87.5740543413217 41.71562812863398, -87.58237388089435 41.71082484022218, -87.58237388089435 41.70121826339857, -87.5740543413217 41.69641497498677, -87.56573480174904 41.70121826339857, -87.56573480174904 41.71082484022218, -87.5740543413217 41.71562812863398))"
573,"POLYGON ((-87.55741526217639 41.71562812863398, -87.56573480174904 41.71082484022218, -87.56573480174904 41.70121826339857, -87.55741526217639 41.69641497498677, -87.54909572260374 41.70121826339857, -87.54909572260374 41.71082484022218, -87.55741526217639 41.71562812863398))"
574,"POLYGON ((-87.54077618303108 41.71562812863398, -87.54909572260374 41.71082484022218, -87.54909572260374 41.70121826339857, -87.54077618303108 41.69641497498677, -87.53245664345843 41.70121826339857, -87.53245664345843 41.71082484022218, -87.54077618303108 41.71562812863398))"
575,"POLYGON ((-87.9317945429458 41.70121826339857, -87.94011408251845 41.69641497498677, -87.94011408251845 41.68680839816315, -87.9317945429458 41.68200510975135, -87.92347500337314 41.68680839816315, -87.92347500337314 41.69641497498677, -87.9317945429458 41.70121826339857))"
576,"POLYGON ((-87.91515546380049 41.70121826339857, -87.92347500337314 41.69641497498677, -87.92347500337314 41.68680839816315, -87.91515546380049 41.68200510975135, -87.90683592422783 41.68680839816315, -87.90683592422783 41.69641497498677, -87.91515546380049 41.70121826339857))"
577,"POLYGON ((-87.89851638465518 41.70121826339857, -87.90683592422783 41.69641497498677, -87.90683592422783 41.68680839816315, -87.89851638465518 41.68200510975135, -87.89019684508253 41.68680839816315, -87.89019684508253 41.69641497498677, -87.89851638465518 41.70121826339857))"
578,"POLYGON ((-87.88187730550987 41.70121826339857, -87.89019684508253 41.69641497498677, -87.89019684508253 41.68680839816315, -87.88187730550987 41.68200510975135, -87.87355776593722 41.68680839816315, -87.87355776593722 41.69641497498677, -87.88187730550987 41.70121826339857))"
579,"POLYGON ((-87.86523822636457 41.70121826339857, -87.87355776593722 41.69641497498677, -87.87355776593722 41.68680839816315, -87.86523822636457 41.68200510975135, -87.85691868679191 41.68680839816315, -87.85691868679191 41.69641497498677, -87.86523822636457 41.70121826339857))"
580,"POLYGON ((-87.84859914721926 41.70121826339857, -87.85691868679191 41.69641497498677, -87.85691868679191 41.68680839816315, -87.84859914721926 41.68200510975135, -87.84027960764661 41.68680839816315, -87.84027960764661 41.69641497498677, -87.84859914721926 41.70121826339857))"
581,"POLYGON ((-87.83196006807395 41.70121826339857, -87.84027960764661 41.69641497498677, -87.84027960764661 41.68680839816315, -87.83196006807395 41.68200510975135, -87.8236405285013 41.68680839816315, -87.8236405285013 41.69641497498677, -87.83196006807395 41.70121826339857))"
582,"POLYGON ((-87.81532098892865 41.70121826339857, -87.8236405285013 41.69641497498677, -87.8236405285013 41.68680839816315, -87.81532098892865 41.68200510975135, -87.80700144935599 41.68680839816315, -87.80700144935599 41.69641497498677, -87.81532098892865 41.70121826339857))"
583,"POLYGON ((-87.79868190978334 41.70121826339857, -87.80700144935599 41.69641497498677, -87.80700144935599 41.68680839816315, -87.79868190978334 41.68200510975135, -87.79036237021069 41.68680839816315, -87.79036237021069 41.69641497498677, -87.79868190978334 41.70121826339857))"
584,"POLYGON ((-87.78204283063803 41.70121826339857, -87.79036237021069 41.69641497498677, -87.79036237021069 41.68680839816315, -87.78204283063803 41.68200510975135, -87.77372329106538 41.68680839816315, -87.77372329106538 41.69641497498677, -87.78204283063803 41.70121826339857))"
585,"POLYGON ((-87.76540375149273 41.70121826339857, -87.77372329106538 41.69641497498677, -87.77372329106538 41.68680839816315, -87.76540375149273 41.68200510975135, -87.75708421192007 41.68680839816315, -87.75708421192007 41.69641497498677, -87.76540375149273 41.70121826339857))"
586,"POLYGON ((-87.74876467234742 41.70121826339857, -87.75708421192007 41.69641497498677, -87.75708421192007 41.68680839816315, -87.74876467234742 41.68200510975135, -87.74044513277477 41.68680839816315, -87.74044513277477 41.69641497498677, -87.74876467234742 41.70121826339857))"
587,"POLYGON ((-87.73212559320211 41.70121826339857, -87.74044513277477 41.69641497498677, -87.74044513277477 41.68680839816315, -87.73212559320211 41.68200510975135, -87.72380605362946 41.68680839816315, -87.72380605362946 41.69641497498677, -87.73212559320211 41.70121826339857))"
588,"POLYGON ((-87.71548651405681 41.70121826339857, -87.72380605362946 41.69641497498677, -87.72380605362946 41.68680839816315, -87.71548651405681 41.68200510975135, -87.70716697448415 41.68680839816315, -87.70716697448415 41.69641497498677, -87.71548651405681 41.70121826339857))"
589,"POLYGON ((-87.6988474349115 41.70121826339857, -87.70716697448415 41.69641497498677, -87.70716697448415 41.68680839816315, -87.6988474349115 41.68200510975135, -87.69052789533885 41.68680839816315, -87.69052789533885 41.69641497498677, -87.6988474349115 41.70121826339857))"
590,"POLYGON ((-87.68220835576619 41.70121826339857, -87.69052789533885 41.69641497498677, -87.69052789533885 41.68680839816315, -87.68220835576619 41.68200510975135, -87.67388881619354 41.68680839816315, -87.67388881619354 41.69641497498677, -87.68220835576619 41.70121826339857))"
591,"POLYGON ((-87.66556927662089 41.70121826339857, -87.67388881619354 41.69641497498677, -87.67388881619354 41.68680839816315, -87.66556927662089 41.68200510975135, -87.65724973704823 41.68680839816315, -87.65724973704823 41.69641497498677, -87.66556927662089 41.70121826339857))"
592,"POLYGON ((-87.64893019747558 41.70121826339857, -87.65724973704823 41.69641497498677, -87.65724973704823 41.68680839816315, -87.64893019747558 41.68200510975135, -87.64061065790293 41.68680839816315, -87.64061065790293 41.69641497498677, -87.64893019747558 41.70121826339857))"
593,"POLYGON ((-87.63229111833027 41.70121826339857, -87.64061065790293 41.69641497498677, -87.64061065790293 41.68680839816315, -87.63229111833027 41.68200510975135, -87.62397157875762 41.68680839816315, -87.62397157875762 41.69641497498677, -87.63229111833027 41.70121826339857))"
594,"POLYGON ((-87.61565203918497 41.70121826339857, -87.62397157875762 41.69641497498677, -87.62397157875762 41.68680839816315, -87.61565203918497 41.68200510975135, -87.60733249961231 41.68680839816315, -87.60733249961231 41.69641497498677, -87.61565203918497 41.70121826339857))"
595,"POLYGON ((-87.59901296003966 41.70121826339857, -87.60733249961231 41.69641497498677, -87.60733249961231 41.68680839816315, -87.59901296003966 41.68200510975135, -87.59069342046701 41.68680839816315, -87.59069342046701 41.69641497498677, -87.59901296003966 41.70121826339857))"
596,"POLYGON ((-87.58237388089435 41.70121826339857, -87.59069342046701 41.69641497498677, -87.59069342046701 41.68680839816315, -87.58237388089435 41.68200510975135, -87.5740543413217 41.68680839816315, -87.5740543413217 41.69641497498677, -87.58237388089435 41.70121826339857))"
597,"POLYGON ((-87.56573480174904 41.70121826339857, -87.5740543413217 41.69641497498677, -87.5740543413217 41.68680839816315, -87.56573480174904 41.68200510975135, -87.55741526217639 41.68680839816315, -87.55741526217639 41.69641497498677, -87.56573480174904 41.70121826339857))"
598,"POLYGON ((-87.54909572260374 41.70121826339857, -87.55741526217639 41.69641497498677, -87.55741526217639 41.68680839816315, -87.54909572260374 41.68200510975135, -87.54077618303108 41.68680839816315, -87.54077618303108 41.69641497498677, -87.54909572260374 41.70121826339857))"
599,"POLYGON ((-87.53245664345843 41.70121826339857, -87.54077618303108 41.69641497498677, -87.54077618303108 41.68680839816315, -87.53245664345843 41.68200510975135, -87.52413710388578 41.68680839816315, -87.52413710388578 41.69641497498677, -87.53245664345843 41.70121826339857))"
600,"POLYGON ((-87.94011408251845 41.68680839816316, -87.9484336220911 41.68200510975136, -87.9484336220911 41.67239853292774, -87.94011408251845 41.66759524451594, -87.9317945429458 41.67239853292774, -87.9317945429458 41.68200510975136, -87.94011408251845 41.68680839816316))"
601,"POLYGON ((-87.92347500337314 41.68680839816316, -87.9317945429458 41.68200510975136, -87.9317945429458 41.67239853292774, -87.92347500337314 41.66759524451594, -87.91515546380049 41.67239853292774, -87.91515546380049 41.68200510975136, -87.92347500337314 41.68680839816316))"
602,"POLYGON ((-87.90683592422783 41.68680839816316, -87.91515546380049 41.68200510975136, -87.91515546380049 41.67239853292774, -87.90683592422783 41.66759524451594, -87.89851638465518 41.67239853292774, -87.89851638465518 41.68200510975136, -87.90683592422783 41.68680839816316))"
603,"POLYGON ((-87.89019684508253 41.68680839816316, -87.89851638465518 41.68200510975136, -87.89851638465518 41.67239853292774, -87.89019684508253 41.66759524451594, -87.88187730550987 41.67239853292774, -87.88187730550987 41.68200510975136, -87.89019684508253 41.68680839816316))"
604,"POLYGON ((-87.87355776593722 41.68680839816316, -87.88187730550987 41.68200510975136, -87.88187730550987 41.67239853292774, -87.87355776593722 41.66759524451594, -87.86523822636457 41.67239853292774, -87.86523822636457 41.68200510975136, -87.87355776593722 41.68680839816316))"
605,"POLYGON ((-87.85691868679191 41.68680839816316, -87.86523822636457 41.68200510975136, -87.86523822636457 41.67239853292774, -87.85691868679191 41.66759524451594, -87.84859914721926 41.67239853292774, -87.84859914721926 41.68200510975136, -87.85691868679191 41.68680839816316))"
606,"POLYGON ((-87.84027960764661 41.68680839816316, -87.84859914721926 41.68200510975136, -87.84859914721926 41.67239853292774, -87.84027960764661 41.66759524451594, -87.83196006807395 41.67239853292774, -87.83196006807395 41.68200510975136, -87.84027960764661 41.68680839816316))"
607,"POLYGON ((-87.8236405285013 41.68680839816316, -87.83196006807395 41.68200510975136, -87.83196006807395 41.67239853292774, -87.8236405285013 41.66759524451594, -87.81532098892865 41.67239853292774, -87.81532098892865 41.68200510975136, -87.8236405285013 41.68680839816316))"
608,"POLYGON ((-87.80700144935599 41.68680839816316, -87.81532098892865 41.68200510975136, -87.81532098892865 41.67239853292774, -87.80700144935599 41.66759524451594, -87.79868190978334 41.67239853292774, -87.79868190978334 41.68200510975136, -87.80700144935599 41.68680839816316))"
609,"POLYGON ((-87.79036237021069 41.68680839816316, -87.79868190978334 41.68200510975136, -87.79868190978334 41.67239853292774, -87.79036237021069 41.66759524451594, -87.78204283063803 41.67239853292774, -87.78204283063803 41.68200510975136, -87.79036237021069 41.68680839816316))"
610,"POLYGON ((-87.77372329106538 41.68680839816316, -87.78204283063803 41.68200510975136, -87.78204283063803 41.67239853292774, -87.77372329106538 41.66759524451594, -87.76540375149273 41.67239853292774, -87.76540375149273 41.68200510975136, -87.77372329106538 41.68680839816316))"
