big_hexagon_id,thirtymins,harmful,not_harmful,median,mean,max,min,sum,count
396.0,2017-06-28 19:00:00,0.0,1.0,4.28,4.393529411764705,7.42,2.44,1045.66,238.0
396.0,2017-06-29 08:00:00,0.0,1.0,3.26,3.5162500000000017,6.11,1.82,1040.8100000000006,296.0
396.0,2017-06-30 08:30:00,0.0,1.0,9.02,9.041641791044773,10.52,7.19,605.7899999999997,67.0
396.0,2017-06-30 09:00:00,0.0,1.0,9.32,9.01990521327014,12.0,6.26,1903.2,211.0
396.0,2017-07-06 17:30:00,0.0,1.0,5.96,5.988571428571429,8.72,4.06,1383.3600000000006,231.0
396.0,2017-07-07 08:30:00,0.0,1.0,6.19,6.0319028340081005,10.6,1.82,1489.8800000000006,247.0
396.0,2017-07-08 08:30:00,0.0,1.0,1.82,1.8938461538461528,3.69,0.99,467.7799999999997,247.0
396.0,2017-07-10 18:30:00,0.0,0.0,16.07,16.235901639344267,19.51,14.1,990.39,61.0
396.0,2017-07-10 18:30:00,0.0,1.0,6.7650000000000015,6.874114285714293,10.45,3.54,2405.9400000000023,350.0
396.0,2017-08-09 18:00:00,0.0,1.0,10.67,10.763333333333335,11.93,10.07,290.61,27.0
396.0,2017-08-29 10:00:00,0.0,0.0,23.36,24.21975806451614,32.31,18.3,6006.500000000003,248.0
396.0,2017-09-11 20:00:00,0.0,1.0,3.76,3.8726016260162615,6.11,2.84,476.33000000000015,123.0
396.0,2017-09-16 11:30:00,0.0,0.0,14.87,14.949274193548375,18.57,12.23,3707.419999999997,248.0
396.0,2018-07-02 14:00:00,0.0,1.0,6.96,6.572040816326531,10.07,2.25,322.0300000000001,49.0
396.0,2018-07-12 10:00:00,0.0,0.0,18.3,18.867004878048736,34.2,14.33,19338.679999999957,1025.0
396.0,2018-07-12 10:00:00,1.0,0.0,40.95,41.00666666666667,44.84,36.21,492.08,12.0
396.0,2018-08-09 11:30:00,0.0,1.0,3.54,3.4348275862068967,4.43,2.19,99.61,29.0
396.0,2019-05-05 13:00:00,0.0,1.0,3.0,3.263157894736842,6.0,1.0,186.0,57.0
396.0,2019-05-05 13:30:00,0.0,1.0,2.0,2.297587131367292,6.0,0.0,3428.0,1492.0
396.0,2019-05-05 14:00:00,0.0,1.0,2.0,2.3977777777777782,5.0,0.0,4316.0,1800.0
396.0,2019-05-05 14:30:00,0.0,1.0,3.0,2.6733333333333333,5.0,0.0,4812.0,1800.0
396.0,2019-05-05 15:00:00,0.0,1.0,3.0,3.379155435759209,6.0,1.0,3761.0,1113.0
396.0,2019-05-06 17:30:00,0.0,1.0,1.0,1.4449704142011834,8.0,0.0,1221.0,845.0
396.0,2019-05-06 18:00:00,0.0,1.0,0.0,0.5766666666666667,6.0,0.0,1038.0,1800.0
396.0,2019-05-06 18:30:00,0.0,0.0,14.0,13.915384615384614,18.0,13.0,7236.0,520.0
396.0,2019-05-06 18:30:00,0.0,1.0,10.0,8.975,12.0,4.0,11488.0,1280.0
396.0,2019-05-06 19:00:00,0.0,0.0,13.0,13.0,13.0,13.0,26.0,2.0
396.0,2019-05-06 19:00:00,0.0,1.0,7.0,7.181868743047831,12.0,3.0,12913.0,1798.0
396.0,2019-05-06 19:30:00,0.0,1.0,5.0,4.738888888888889,9.0,1.0,8530.0,1800.0
396.0,2019-05-06 20:00:00,0.0,1.0,3.0,3.2827777777777776,6.0,1.0,5909.0,1800.0
396.0,2019-05-06 20:30:00,0.0,1.0,2.0,2.3583333333333334,5.0,0.0,4245.0,1800.0
396.0,2019-05-06 21:00:00,0.0,1.0,2.0,1.8527777777777776,4.0,0.0,3335.0,1800.0
396.0,2019-05-06 21:30:00,0.0,1.0,3.0,3.213888888888889,6.0,0.0,5785.0,1800.0
396.0,2019-05-06 22:00:00,0.0,1.0,4.0,3.688888888888889,9.0,1.0,6640.0,1800.0
396.0,2019-05-06 22:30:00,0.0,1.0,4.0,4.476111111111111,8.0,1.0,8057.0,1800.0
396.0,2019-05-06 23:00:00,0.0,1.0,6.0,6.37034980566352,11.0,1.0,11473.0,1801.0
396.0,2019-05-06 23:30:00,0.0,1.0,5.0,5.047222222222223,8.0,2.0,9085.0,1800.0
396.0,2019-05-07 00:00:00,0.0,1.0,3.0,3.1862145636464705,6.0,0.0,5732.0,1799.0
396.0,2019-05-07 00:30:00,0.0,1.0,2.0,2.0149916712937257,5.0,0.0,3629.0,1801.0
396.0,2019-05-07 01:00:00,0.0,1.0,1.0,1.1317398554752642,4.0,0.0,2036.0,1799.0
396.0,2019-05-07 01:30:00,0.0,1.0,1.0,0.7168239866740699,2.0,0.0,1291.0,1801.0
396.0,2019-05-07 02:00:00,0.0,1.0,0.0,0.4280155642023346,2.0,0.0,770.0,1799.0
396.0,2019-05-07 02:30:00,0.0,1.0,0.0,0.19044975013881174,2.0,0.0,343.0,1801.0
396.0,2019-05-07 03:00:00,0.0,1.0,0.0,0.33555555555555555,2.0,0.0,604.0,1800.0
396.0,2019-05-07 03:30:00,0.0,1.0,0.0,0.32555555555555554,2.0,0.0,586.0,1800.0
396.0,2019-05-07 04:00:00,0.0,1.0,0.0,0.4107837687604224,2.0,0.0,739.0,1799.0
396.0,2019-05-07 04:30:00,0.0,1.0,0.0,0.35369239311493617,2.0,0.0,637.0,1801.0
396.0,2019-05-07 05:00:00,0.0,1.0,0.0,0.32722222222222225,2.0,0.0,589.0,1800.0
396.0,2019-05-07 05:30:00,0.0,1.0,0.0,0.43722222222222223,2.0,0.0,787.0,1800.0
396.0,2019-05-07 06:00:00,0.0,1.0,1.0,0.5577777777777778,2.0,0.0,1004.0,1800.0
396.0,2019-05-07 06:30:00,0.0,1.0,1.0,0.7627777777777778,3.0,0.0,1373.0,1800.0
396.0,2019-05-07 07:00:00,0.0,1.0,1.0,0.7377777777777778,2.0,0.0,1328.0,1800.0
396.0,2019-05-07 07:30:00,0.0,1.0,1.0,0.8011111111111111,3.0,0.0,1442.0,1800.0
396.0,2019-05-07 08:00:00,0.0,1.0,1.0,0.8744444444444445,3.0,0.0,1574.0,1800.0
396.0,2019-05-07 08:30:00,0.0,1.0,1.0,0.6866666666666666,3.0,0.0,1236.0,1800.0
396.0,2019-05-07 09:00:00,0.0,1.0,1.0,0.575,2.0,0.0,1035.0,1800.0
396.0,2019-05-07 09:30:00,0.0,1.0,1.0,0.5416666666666666,2.0,0.0,975.0,1800.0
396.0,2019-05-07 10:00:00,0.0,1.0,1.0,0.6935020126509488,2.0,0.0,1206.0,1739.0
396.0,2019-05-07 10:30:00,0.0,1.0,1.0,0.7092829349638688,3.0,0.0,1276.0,1799.0
396.0,2019-05-07 11:00:00,0.0,1.0,0.0,0.5191560244308717,3.0,0.0,935.0,1801.0
396.0,2019-05-07 11:30:00,0.0,1.0,1.0,1.1362776025236594,5.0,0.0,1801.0,1585.0
396.0,2019-05-08 17:30:00,0.0,1.0,4.0,4.011764705882353,10.0,1.0,6820.0,1700.0
396.0,2019-05-08 18:00:00,0.0,1.0,4.0,4.181111111111111,7.0,1.0,7526.0,1800.0
396.0,2019-05-08 18:30:00,0.0,1.0,4.0,4.152222222222221,6.0,1.0,7474.0,1800.0
396.0,2019-05-08 19:00:00,0.0,1.0,3.0,3.313888888888889,6.0,1.0,5965.0,1800.0
396.0,2019-05-08 19:30:00,0.0,1.0,3.0,3.071111111111111,5.0,1.0,5528.0,1800.0
396.0,2019-05-08 20:00:00,0.0,1.0,4.0,4.0777777777777775,7.0,1.0,7340.0,1800.0
396.0,2019-05-08 20:30:00,0.0,1.0,6.0,5.856111111111112,9.0,3.0,10541.0,1800.0
396.0,2019-05-08 21:00:00,0.0,1.0,6.0,5.523246650906224,8.0,2.0,7009.0,1269.0
396.0,2019-05-09 08:00:00,0.0,1.0,4.0,4.753550543024226,10.0,1.0,5690.0,1197.0
396.0,2019-05-09 08:30:00,0.0,1.0,8.0,7.864010989010988,10.0,5.0,5725.0,728.0
396.0,2019-05-09 18:30:00,0.0,1.0,3.0,2.95776397515528,7.0,0.0,2381.0,805.0
396.0,2019-05-10 08:00:00,0.0,1.0,0.0,0.18796992481203006,2.0,0.0,150.0,798.0
396.0,2019-05-11 08:30:00,0.0,1.0,1.0,1.2162162162162162,3.0,0.0,90.0,74.0
396.0,2019-05-11 09:00:00,0.0,1.0,2.0,1.8542791056283727,4.0,0.0,2405.0,1297.0
396.0,2019-05-11 09:30:00,0.0,0.0,13.0,13.0,13.0,13.0,26.0,2.0
396.0,2019-05-11 09:30:00,0.0,1.0,2.0,1.8523182598740695,12.0,0.0,3236.0,1747.0
396.0,2019-05-11 12:30:00,0.0,1.0,3.0,2.661045531197302,6.0,0.0,3156.0,1186.0
396.0,2019-05-11 13:00:00,0.0,1.0,3.0,3.2687395891171573,6.0,1.0,5887.0,1801.0
396.0,2019-05-11 13:30:00,0.0,1.0,3.0,2.5819899944413565,6.0,0.0,4645.0,1799.0
396.0,2019-05-11 14:00:00,0.0,1.0,1.0,1.3531371460299833,4.0,0.0,2437.0,1801.0
396.0,2019-05-11 14:30:00,0.0,1.0,1.0,0.9294444444444444,3.0,0.0,1673.0,1800.0
396.0,2019-05-11 15:00:00,0.0,1.0,1.0,0.5788888888888889,2.0,0.0,1042.0,1800.0
396.0,2019-05-11 15:30:00,0.0,1.0,0.0,0.4616666666666666,2.0,0.0,831.0,1800.0
396.0,2019-05-11 16:00:00,0.0,1.0,0.0,0.4233576642335766,1.0,0.0,58.0,137.0
396.0,2019-05-12 10:00:00,0.0,1.0,0.0,0.26666666666666666,1.0,0.0,20.0,75.0
396.0,2019-05-12 12:30:00,0.0,1.0,1.0,1.0897435897435896,3.0,0.0,85.0,78.0
396.0,2019-05-13 07:00:00,0.0,1.0,2.0,2.1746031746031744,4.0,1.0,137.0,63.0
396.0,2019-05-13 07:30:00,0.0,1.0,4.0,3.9152157456472367,9.0,0.0,5172.0,1321.0
396.0,2019-05-13 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
396.0,2019-05-13 21:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,878.0
396.0,2019-05-13 22:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1715.0
396.0,2019-05-14 17:30:00,0.0,1.0,2.0,1.4750830564784052,3.0,0.0,444.0,301.0
396.0,2019-05-14 18:00:00,0.0,1.0,0.0,0.5177478580171359,6.0,0.0,846.0,1634.0
396.0,2019-05-14 18:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3600.0
396.0,2019-05-14 19:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3600.0
396.0,2019-05-14 19:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,775.0
396.0,2019-05-15 06:30:00,0.0,0.0,14.0,14.109890109890111,16.0,13.0,1284.0,91.0
396.0,2019-05-15 06:30:00,0.0,1.0,12.0,11.6,12.0,10.0,696.0,60.0
396.0,2019-05-15 09:30:00,0.0,0.0,17.0,16.9811320754717,21.0,13.0,2700.0,159.0
396.0,2019-05-15 09:30:00,0.0,1.0,6.0,6.845272206303724,12.0,3.0,2389.0,349.0
396.0,2019-05-15 17:30:00,0.0,0.0,18.0,17.578125,23.0,13.0,3375.0,192.0
396.0,2019-05-15 17:30:00,0.0,1.0,9.0,7.730769230769232,12.0,2.0,3819.0,494.0
396.0,2019-05-16 11:30:00,0.0,1.0,5.0,5.0675422138836765,7.0,3.0,2701.0,533.0
396.0,2019-05-16 12:00:00,0.0,0.0,13.0,13.0,13.0,13.0,13.0,1.0
396.0,2019-05-16 12:00:00,0.0,1.0,6.0,6.872566371681416,12.0,3.0,3883.0,565.0
396.0,2019-05-30 07:00:00,0.0,1.0,1.0,0.9518072289156626,3.0,0.0,79.0,83.0
396.0,2019-05-30 17:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,125.0
396.0,2019-05-31 07:00:00,0.0,1.0,2.0,2.6660869565217395,6.0,0.0,1533.0,575.0
396.0,2019-07-09 14:00:00,0.0,0.0,13.0,13.617021276595745,17.0,13.0,640.0,47.0
396.0,2019-07-09 14:00:00,0.0,1.0,10.0,10.168133802816902,12.0,8.0,11551.0,1136.0
396.0,2019-07-09 14:30:00,0.0,0.0,14.0,13.808510638297873,16.0,13.0,1298.0,94.0
396.0,2019-07-09 14:30:00,0.0,1.0,10.0,9.75909090909091,12.0,6.0,10735.0,1100.0
396.0,2019-07-09 15:00:00,0.0,1.0,7.0,7.3539823008849545,10.0,5.0,2493.0,339.0
396.0,2019-07-09 15:30:00,0.0,1.0,6.0,5.86842105263158,12.0,0.0,446.0,76.0
396.0,2019-07-16 11:00:00,0.0,0.0,13.0,13.258620689655173,14.0,13.0,1538.0,116.0
396.0,2019-07-16 11:00:00,0.0,1.0,11.0,10.983333333333333,12.0,9.0,2636.0,240.0
396.0,2019-07-16 22:00:00,0.0,0.0,14.0,13.642201834862385,16.0,13.0,1487.0,109.0
396.0,2019-07-16 22:00:00,0.0,1.0,11.0,11.216666666666667,12.0,10.0,673.0,60.0
396.0,2019-07-17 09:30:00,0.0,0.0,20.0,19.916058394160586,23.0,16.0,5457.0,274.0
396.0,2019-07-17 10:00:00,0.0,0.0,20.0,20.10651340996169,29.0,14.0,78717.0,3915.0
396.0,2019-07-20 19:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,762.0
396.0,2019-07-23 08:00:00,0.0,1.0,7.0,7.1805555555555545,9.0,6.0,517.0,72.0
396.0,2019-07-23 09:30:00,0.0,0.0,34.0,34.0,34.0,34.0,2108.0,62.0
396.0,2019-07-23 17:00:00,0.0,1.0,3.5,3.287878787878788,5.0,2.0,217.0,66.0
396.0,2019-07-26 14:00:00,0.0,1.0,3.0,3.03125,5.0,1.0,388.0,128.0
396.0,2019-07-26 15:00:00,0.0,1.0,4.0,3.847826086956522,5.0,3.0,177.0,46.0
396.0,2019-07-31 11:30:00,0.0,1.0,0.0,0.1220125786163522,6.0,0.0,388.0,3180.0
396.0,2019-07-31 12:00:00,0.0,1.0,0.0,0.12663361874718346,7.0,0.0,281.0,2219.0
396.0,2019-09-04 20:30:00,1.0,0.0,48.0,47.25490196078432,52.0,43.0,2410.0,51.0
396.0,2020-06-24 13:30:00,0.0,1.0,6.0,5.297919762258544,7.0,1.0,7131.0,1346.0
396.0,2020-06-24 14:00:00,0.0,1.0,6.0,5.341397849462366,7.0,3.0,1987.0,372.0
396.0,2020-06-25 09:00:00,0.0,0.0,18.0,16.8,19.0,13.0,588.0,35.0
396.0,2020-06-25 09:00:00,0.0,1.0,3.0,3.5213946117274166,12.0,1.0,2222.0,631.0
396.0,2020-06-25 09:30:00,0.0,1.0,4.0,4.186991869918699,7.0,2.0,515.0,123.0
396.0,2020-06-27 13:00:00,0.0,1.0,9.0,8.374449339207048,11.0,4.0,1901.0,227.0
407.0,2018-07-25 09:30:00,0.0,0.0,13.65,13.31086956521739,15.11,12.08,306.15,23.0
407.0,2018-07-25 09:30:00,0.0,1.0,11.12,11.114878048780492,12.0,10.15,455.71000000000015,41.0
408.0,2018-07-25 09:30:00,0.0,0.0,13.010000000000002,13.045789473684213,15.11,12.08,495.74,38.0
408.0,2018-07-25 09:30:00,0.0,1.0,11.56,11.56736842105263,12.0,11.04,219.78,19.0
411.0,2018-07-10 10:30:00,0.0,0.0,14.0,13.901305057096248,16.0,13.0,17043.0,1226.0
411.0,2018-07-10 10:30:00,0.0,1.0,11.0,11.139745916515427,12.0,9.0,6138.0,551.0
411.0,2018-07-10 11:00:00,0.0,0.0,15.0,15.259286775631502,33.0,13.0,41078.0,2692.0
411.0,2018-07-10 11:00:00,0.0,1.0,12.0,11.53475935828877,12.0,10.0,2157.0,187.0
411.0,2018-07-10 14:00:00,0.0,1.0,4.0,3.5593869731800765,6.0,1.0,7432.0,2088.0
411.0,2018-07-10 14:30:00,0.0,1.0,3.0,2.653077537969624,6.0,0.0,3319.0,1251.0
412.0,2018-07-10 10:00:00,0.0,0.0,14.0,14.673960612691467,21.0,13.0,6706.0,457.0
412.0,2018-07-10 10:00:00,0.0,1.0,11.0,10.702857142857145,12.0,8.0,3746.0,350.0
412.0,2018-07-10 10:30:00,0.0,0.0,14.0,14.564963503649635,20.0,13.0,29931.0,2055.0
412.0,2018-07-10 10:30:00,0.0,1.0,11.0,11.136054421768705,12.0,9.0,6548.0,588.0
412.0,2018-07-10 13:30:00,0.0,1.0,8.0,8.064439140811455,11.0,5.0,10137.0,1257.0
412.0,2018-07-10 14:00:00,0.0,1.0,7.0,6.705128205128204,9.0,6.0,523.0,78.0
412.0,2018-07-10 14:30:00,0.0,1.0,3.0,2.9891857506361323,8.0,0.0,4699.0,1572.0
412.0,2019-04-27 09:00:00,0.0,1.0,2.0,1.7877358490566038,6.0,0.0,379.0,212.0
412.0,2019-07-23 11:00:00,0.0,0.0,13.0,13.480916030534349,14.0,13.0,1766.0,131.0
412.0,2019-07-23 11:00:00,0.0,1.0,10.0,9.693527918781726,12.0,6.0,15277.0,1576.0
412.0,2019-07-23 14:00:00,0.0,0.0,13.0,13.0,13.0,13.0,13.0,1.0
412.0,2019-07-23 14:00:00,0.0,1.0,12.0,11.555555555555555,12.0,10.0,208.0,18.0
412.0,2019-07-23 14:30:00,0.0,0.0,14.0,14.769361221028829,21.0,13.0,26127.0,1769.0
412.0,2019-07-23 14:30:00,0.0,1.0,11.0,11.079941860465116,12.0,7.0,7623.0,688.0
412.0,2019-07-24 11:00:00,0.0,1.0,6.0,5.95136186770428,8.0,3.0,3059.0,514.0
412.0,2019-07-24 14:00:00,0.0,1.0,5.0,5.017796610169492,7.0,2.0,5921.0,1180.0
413.0,2017-07-17 18:00:00,0.0,0.0,24.09,23.31327338129497,33.15,12.23,6481.090000000003,278.0
413.0,2017-07-17 18:00:00,0.0,1.0,10.75,10.522190476190474,12.0,7.65,1104.8299999999997,105.0
413.0,2017-07-17 18:30:00,0.0,0.0,13.455,13.611785714285716,16.31,12.08,4573.560000000001,336.0
413.0,2017-07-17 18:30:00,0.0,1.0,11.19,11.105873015873016,12.0,9.55,1399.34,126.0
413.0,2017-08-01 14:00:00,0.0,0.0,12.45,12.488947368421053,13.34,12.08,474.58,38.0
413.0,2017-08-01 14:00:00,0.0,1.0,10.15,10.116421052631592,12.0,7.11,5766.360000000009,570.0
413.0,2017-08-01 14:30:00,0.0,0.0,12.6,12.884857142857143,14.72,12.08,450.97,35.0
413.0,2017-08-01 14:30:00,0.0,1.0,10.52,10.417438423645317,12.0,8.03,2114.739999999999,203.0
413.0,2017-08-01 15:00:00,0.0,0.0,12.3,12.3524,12.82,12.08,308.81,25.0
413.0,2017-08-01 15:00:00,0.0,1.0,9.78,9.82108695652174,12.0,6.8,4517.700000000002,460.0
413.0,2017-08-01 15:30:00,0.0,0.0,12.34,12.4,12.82,12.15,74.4,6.0
413.0,2017-08-01 15:30:00,0.0,1.0,9.815,9.891208791208783,12.0,7.5,3600.3999999999983,364.0
413.0,2018-07-10 09:30:00,0.0,1.0,10.0,10.0,10.0,10.0,60.0,6.0
413.0,2018-07-10 10:00:00,0.0,0.0,15.0,15.700674870980546,34.0,13.0,39550.0,2519.0
413.0,2018-07-10 10:00:00,0.0,1.0,11.0,10.829036635006783,12.0,8.0,7981.0,737.0
413.0,2018-07-10 10:00:00,1.0,0.0,60.0,60.22167487684729,89.0,35.0,12225.0,203.0
413.0,2018-07-10 10:30:00,0.0,0.0,14.0,14.007751937984494,18.0,13.0,7228.0,516.0
413.0,2018-07-10 10:30:00,0.0,1.0,11.0,10.906793048973146,12.0,9.0,6904.0,633.0
413.0,2018-07-10 13:00:00,0.0,0.0,13.0,13.0,13.0,13.0,65.0,5.0
413.0,2018-07-10 13:00:00,0.0,1.0,11.0,11.0,12.0,10.0,165.0,15.0
413.0,2018-07-10 14:00:00,0.0,1.0,3.0,3.328444060972102,8.0,0.0,11573.0,3477.0
413.0,2018-07-10 14:30:00,0.0,0.0,23.0,22.555555555555557,25.0,16.0,203.0,9.0
413.0,2018-07-10 14:30:00,0.0,1.0,3.0,2.8259958071278826,11.0,0.0,6740.0,2385.0
413.0,2018-07-10 15:00:00,0.0,1.0,2.0,2.4784366576819408,10.0,0.0,3678.0,1484.0
413.0,2019-07-23 10:00:00,0.0,0.0,16.0,17.53146853146853,27.0,13.0,7521.0,429.0
413.0,2019-07-23 10:00:00,0.0,1.0,7.0,7.702408111533588,12.0,4.0,30386.0,3945.0
413.0,2019-07-23 10:30:00,0.0,0.0,14.0,13.8125,16.0,13.0,1768.0,128.0
413.0,2019-07-23 10:30:00,0.0,1.0,8.0,8.37588135181133,12.0,4.0,34450.0,4113.0
413.0,2019-07-23 11:00:00,0.0,0.0,13.0,13.367647058823529,14.0,13.0,909.0,68.0
413.0,2019-07-23 11:00:00,0.0,1.0,10.0,9.591452991452991,12.0,6.0,5611.0,585.0
413.0,2019-07-23 12:00:00,0.0,0.0,14.0,15.632470119521912,34.0,13.0,15695.0,1004.0
413.0,2019-07-23 12:00:00,0.0,1.0,11.0,10.747318235995232,12.0,8.0,18034.0,1678.0
413.0,2019-07-23 12:00:00,1.0,0.0,48.0,46.511111111111106,68.0,35.0,2093.0,45.0
413.0,2019-07-23 13:00:00,0.0,0.0,28.0,27.18604651162791,34.0,14.0,1169.0,43.0
413.0,2019-07-23 13:00:00,0.0,1.0,6.0,6.309820944112859,11.0,4.0,11629.0,1843.0
413.0,2019-07-23 13:00:00,1.0,0.0,46.0,54.6865671641791,103.0,35.0,3664.0,67.0
413.0,2019-07-23 13:30:00,0.0,0.0,16.0,17.816326530612248,31.0,13.0,873.0,49.0
413.0,2019-07-23 13:30:00,0.0,1.0,8.0,7.902331442974164,12.0,4.0,12541.0,1587.0
413.0,2019-07-23 14:00:00,0.0,0.0,14.0,14.314410480349345,18.0,13.0,3278.0,229.0
413.0,2019-07-23 14:00:00,0.0,1.0,12.0,11.702380952380953,12.0,11.0,983.0,84.0
413.0,2019-07-23 14:30:00,0.0,0.0,15.0,15.286217525319245,22.0,13.0,34715.0,2271.0
413.0,2019-07-23 14:30:00,0.0,1.0,12.0,11.372023809523812,12.0,9.0,7642.0,672.0
413.0,2019-07-23 15:00:00,0.0,0.0,14.0,14.475181422351234,24.0,13.0,49867.0,3445.0
413.0,2019-07-23 15:00:00,0.0,1.0,12.0,11.432490974729244,12.0,9.0,15834.0,1385.0
413.0,2019-07-23 15:30:00,0.0,0.0,14.0,14.027027027027025,17.0,13.0,5709.0,407.0
413.0,2019-07-23 15:30:00,0.0,1.0,12.0,11.637254901960786,12.0,10.0,1187.0,102.0
413.0,2019-07-24 10:00:00,0.0,0.0,16.0,18.65853658536585,29.0,13.0,1530.0,82.0
413.0,2019-07-24 10:00:00,0.0,1.0,6.0,5.8868932038834965,12.0,2.0,12127.0,2060.0
413.0,2019-07-24 10:30:00,0.0,1.0,5.0,5.2728442728442735,7.0,3.0,8194.0,1554.0
413.0,2019-07-24 11:00:00,0.0,1.0,6.0,5.907915993537965,8.0,3.0,3657.0,619.0
413.0,2019-07-24 12:00:00,0.0,0.0,15.0,15.8,21.0,13.0,395.0,25.0
413.0,2019-07-24 12:00:00,0.0,1.0,4.0,4.3334597875569045,12.0,1.0,11423.0,2636.0
413.0,2019-07-24 12:30:00,0.0,1.0,4.0,4.004444444444443,6.0,2.0,2703.0,675.0
413.0,2019-07-24 13:00:00,0.0,0.0,18.0,18.99115044247788,31.0,13.0,4292.0,226.0
413.0,2019-07-24 13:00:00,0.0,1.0,6.0,5.844686648501363,12.0,1.0,17160.0,2936.0
413.0,2019-07-24 14:00:00,0.0,1.0,5.0,4.731343283582089,6.0,2.0,3487.0,737.0
413.0,2019-07-24 14:30:00,0.0,1.0,4.0,4.2730555555555565,8.0,1.0,15383.0,3600.0
413.0,2019-07-24 15:00:00,0.0,1.0,4.0,4.831325301204818,11.0,1.0,26065.0,5395.0
413.0,2019-07-24 15:30:00,0.0,1.0,4.0,4.378947368421053,6.0,3.0,832.0,190.0
414.0,2017-08-01 13:30:00,0.0,1.0,10.11,10.137,11.78,8.57,912.33,90.0
414.0,2017-08-01 14:00:00,0.0,0.0,12.08,12.103333333333332,12.15,12.08,36.31,3.0
414.0,2017-08-01 14:00:00,0.0,1.0,9.48,9.442538071065997,11.93,6.65,11161.080000000005,1182.0
414.0,2017-08-01 14:30:00,0.0,0.0,12.71,12.918917910447755,15.66,12.08,6924.539999999996,536.0
414.0,2017-08-01 14:30:00,0.0,1.0,11.56,11.43015037593985,12.0,9.7,3040.42,266.0
414.0,2017-08-01 15:00:00,0.0,0.0,12.52,12.538275862068966,13.34,12.08,363.61,29.0
414.0,2017-08-01 15:00:00,0.0,1.0,9.1,9.133033547466102,12.0,5.26,12795.380000000006,1401.0
414.0,2017-08-01 15:30:00,0.0,0.0,12.52,12.638617021276605,14.25,12.08,2376.0600000000013,188.0
414.0,2017-08-01 15:30:00,0.0,1.0,10.97,10.779959758551298,12.0,8.19,5357.639999999993,497.0
414.0,2017-08-01 16:00:00,0.0,0.0,12.785,12.878529411764704,14.87,12.08,875.7399999999999,68.0
414.0,2017-08-01 16:00:00,0.0,1.0,10.15,10.10514285714286,12.0,7.57,2122.080000000001,210.0
414.0,2019-07-23 10:30:00,0.0,0.0,14.0,14.294117647058822,19.0,13.0,729.0,51.0
414.0,2019-07-23 10:30:00,0.0,1.0,9.0,8.536780772032047,12.0,5.0,11721.0,1373.0
414.0,2019-07-23 11:30:00,0.0,0.0,14.0,14.032520325203253,19.0,13.0,6904.0,492.0
414.0,2019-07-23 11:30:00,0.0,1.0,10.0,10.364047716988894,12.0,7.0,25195.0,2431.0
414.0,2019-07-23 12:00:00,0.0,0.0,14.0,13.737931034482761,17.0,13.0,3984.0,290.0
414.0,2019-07-23 12:00:00,0.0,1.0,11.0,10.584362139917696,12.0,7.0,12860.0,1215.0
414.0,2019-07-23 13:30:00,0.0,0.0,13.0,13.217391304347824,14.0,13.0,1824.0,138.0
414.0,2019-07-23 13:30:00,0.0,1.0,10.0,10.095766129032258,12.0,6.0,20030.0,1984.0
414.0,2019-07-23 14:00:00,0.0,0.0,14.0,15.09216589861751,21.0,13.0,6550.0,434.0
414.0,2019-07-23 14:00:00,0.0,1.0,11.0,10.879629629629632,12.0,8.0,3525.0,324.0
414.0,2019-07-23 14:30:00,0.0,0.0,14.0,14.716911764705882,19.0,13.0,4003.0,272.0
414.0,2019-07-23 14:30:00,0.0,1.0,12.0,11.875,12.0,11.0,285.0,24.0
414.0,2019-07-23 15:00:00,0.0,0.0,14.0,14.45446584938704,19.0,13.0,16507.0,1142.0
414.0,2019-07-23 15:00:00,0.0,1.0,12.0,11.346899224806199,12.0,8.0,5855.0,516.0
414.0,2019-07-24 10:30:00,0.0,1.0,5.0,5.485766758494031,12.0,2.0,5974.0,1089.0
414.0,2019-07-24 11:00:00,0.0,1.0,6.0,6.184914841849149,10.0,3.0,5084.0,822.0
414.0,2019-07-24 11:30:00,0.0,0.0,16.0,18.89090909090909,34.0,13.0,2078.0,110.0
414.0,2019-07-24 11:30:00,0.0,1.0,6.0,6.3634058736530745,12.0,2.0,30118.0,4733.0
414.0,2019-07-24 11:30:00,1.0,0.0,38.0,40.42857142857143,58.0,35.0,1698.0,42.0
414.0,2019-07-24 13:30:00,0.0,0.0,18.0,18.0,24.0,13.0,756.0,42.0
414.0,2019-07-24 13:30:00,0.0,1.0,5.0,4.752335329341316,12.0,0.0,19841.0,4175.0
414.0,2019-07-24 14:00:00,0.0,1.0,4.0,3.810344827586207,6.0,1.0,442.0,116.0
414.0,2019-07-24 14:30:00,0.0,1.0,3.0,3.617100371747212,6.0,1.0,2919.0,807.0
415.0,2017-08-01 13:30:00,0.0,0.0,12.785,13.212903225806448,17.76,12.08,1638.4,124.0
